user_id,item_id
100439566,113204763
100454949,9476300
100454949,372096889
100454949,91005535
100456028,271880426
100456028,322957624
100456028,332290127
10047481,248545039
10047481,394652126
10047481,27460513
10053537,349249738
10053537,57290905
10053537,32101617
100543263,50804503
100543263,246701644
100543263,54932322
100551544,345290880
100551544,34321264
100551544,5297863
10055304,384667846
10055304,165973121
10055304,67127871
10055317,333028913
10055317,332522153
10055317,96114024
100554558,238378882
100554558,359081235
100554558,365862032
100570214,32310973
100570214,101072509
100570214,78010835
100572495,381547723
100572495,142041279
100572495,174077271
100576625,115052027
100576625,325913635
100576625,17123536
100589589,380380146
100589589,40447860
100589589,91597230
100634507,323250123
100634507,233629678
100634507,313501443
100660281,331422692
100660281,105150558
100660281,89840866
100673378,181620891
100673378,120937371
100673378,191058621
100679735,292454294
100679735,157037938
100679735,372749879
100689236,228533090
100689236,283618627
100689236,306287880
100699621,12654580
100699621,85068708
100699621,34178141
100699909,311602243
100699909,210641848
100699909,39083137
10070648,115509518
10070648,284755981
10070648,96391091
100715671,95319532
100715671,209698913
100715671,10033094
100719209,90763399
100719209,363440287
100719209,324611769
100736785,288095081
100736785,167816092
100736785,3604799
100739273,72220250
100739273,125562754
100739273,134275590
100764607,313891623
100764607,377529858
100764607,317935694
100772220,184644336
100772220,401251820
100772220,321886986
100781485,35136513
100781485,78484186
100781485,162035097
100788568,264789441
100788568,357573820
100788568,310772034
10081466,184843883
10081466,280356602
10081466,124730698
100839322,357434507
100839322,295421542
100839322,115601100
100855820,148589943
100855820,342333832
100855820,1427193
1008870,362990490
1008870,168132929
1008870,258846267
100900329,141426727
100900329,359663067
100900329,93159815
100901664,293930751
100901664,77642813
100901664,20650412
100907451,161778333
100907451,146985516
100907451,244879281
100911467,394655941
100911467,134950161
100911467,340866257
100945241,166758361
100945241,213697290
100945241,159003216
100954737,11602880
100954737,98531551
100954737,31416373
100973258,61959352
100973258,72839888
100973258,104697599
100981086,78673521
100981086,173173363
100981086,273792797
101008138,396410449
101008138,401976068
101008138,290449904
101010463,72241694
101010463,71851096
101010463,6997825
101025770,254545994
101025770,234013180
101025770,146923085
101028248,237708750
101028248,401928075
101028248,27281733
101033549,234716752
101033549,277028405
101033549,250689660
101034881,287824233
101034881,366832742
101034881,38540563
101039105,131657402
101039105,369330022
101039105,143905744
10104987,27072095
10104987,83399738
10104987,386906702
101059287,146356339
101059287,297620202
101059287,378647856
101068112,133344307
101068112,269062200
101068112,97862240
101068291,248885285
101068291,258440869
101068291,393027482
101097573,107729166
101097573,321802687
101097573,106846462
101100724,91634857
101100724,147989252
101100724,152757689
101101339,91966525
101101339,19399851
101101339,153532410
101111532,173519695
101111532,92054179
101111532,358434672
101135329,863419
101135329,402969171
101135329,167955349
101135647,998832
101135647,253160500
101135647,187363320
101142385,79712075
101142385,169743
101142385,323117745
101148250,38032368
101148250,325730046
101148250,28176595
101181234,391439200
101181234,29992098
101181234,170434816
101188991,132564328
101188991,291421162
101188991,281949721
101209990,386086838
101209990,224715673
101209990,170479905
101236776,367858128
101236776,156217806
101236776,13131093
101237735,326422376
101237735,273016972
101237735,274128868
101276517,279398046
101276517,278946752
101276517,341018579
101285087,244673098
101285087,257427008
101285087,387958747
101295582,363658567
101295582,398910853
101295582,57541473
101296240,34306696
101296240,62358227
101296240,4313204
101335176,246717923
101335176,28360551
101335176,339400658
101338835,122732500
101338835,609842
101338835,365380305
101343825,207684650
101343825,68095981
101343825,334014969
101357625,171449811
101357625,118629129
101357625,20903128
101372973,141029721
101372973,8029900
101372973,130191943
10139887,357566197
10139887,289104172
10139887,79849627
101406373,212116971
101406373,14779728
101406373,60157906
101447841,131107382
101447841,152737213
101447841,278421238
10146198,40694770
10146198,263944824
10146198,164700888
10147559,23008481
10147559,105345838
10147559,27338023
101510566,174483080
101510566,119482322
101510566,23409177
10151584,218356460
10151584,7364483
10151584,21808028
101523507,269494948
101523507,392922538
101523507,59463307
101524220,284327274
101524220,284074136
101524220,143109971
101553695,45383524
101553695,145516637
101553695,392074479
101570788,192210849
101570788,141442810
101570788,124060081
101571478,282546171
101571478,358920066
101571478,240068990
101575627,151527916
101575627,17502961
101575627,154675907
101587570,16134119
101587570,55825315
101587570,330404568
101613012,82896964
101613012,26899113
101613012,89742964
101650089,128935291
101650089,268338927
101650089,183186482
101659505,275003733
101659505,151919189
101659505,106392567
101673063,197468815
101673063,219747993
101673063,99592351
101675574,256277744
101675574,295491777
101675574,217710959
101689972,227274617
101689972,1288220
101689972,95311977
101703391,202996860
101703391,216673435
101703391,66328993
101712435,10263211
101712435,215654132
101712435,6219991
101732381,240607864
101732381,311065897
101732381,266292889
101737065,270745052
101737065,359575661
101737065,298489364
101751020,82146154
101751020,99433185
101751020,226290214
101759904,5335110
101759904,115568286
101759904,261036617
1017622,136435947
1017622,396928231
1017622,357168413
101764626,246798287
101764626,10811337
101764626,56486597
101770415,41985369
101770415,124317415
101770415,26795224
101801629,74662772
101801629,351033901
101801629,211663560
101808119,54756281
101808119,316761489
101808119,76064003
101821448,177793205
101821448,199031092
101821448,54439745
101822806,57623736
101822806,401489839
101822806,65038616
101861369,215422188
101861369,278134935
101861369,83706808
101861708,222323164
101861708,223734987
101861708,27193181
101868746,279066099
101868746,381279806
101868746,211345049
101876830,12641776
101876830,246165089
101876830,334518676
101881032,226726373
101881032,381265287
101881032,130524211
101893207,95875607
101893207,14582138
101893207,357631580
101893817,302670350
101893817,5207935
101893817,220857244
101920679,172168704
101920679,73178283
101920679,37450586
101925621,134587610
101925621,366779338
101925621,370944550
101926940,295614451
101926940,139878918
101926940,90802371
101934465,203805268
101934465,214310079
101934465,174819294
101954510,387876785
101954510,72127398
101954510,390116911
101955475,160115566
101955475,284963672
101955475,310496689
101955831,52125782
101955831,192642548
101955831,303439189
101960751,310754577
101960751,306950325
101960751,150636690
101977649,54997435
101977649,216607987
101977649,90638838
101981437,99053158
101981437,378353023
101981437,363909273
101982129,189189243
101982129,41285760
101982129,38063851
101991833,114956084
101991833,286834104
101991833,38239350
101998375,53754229
101998375,387361077
101998375,119419068
101999147,232553093
101999147,214684502
101999147,289477352
102020621,26969151
102020621,104575836
102020621,70769370
102041361,253794800
102041361,336431287
102041361,144395143
102062853,58415340
102062853,101712376
102062853,224872788
10207907,240693179
10207907,46986517
10207907,37533484
102090600,17797785
102090600,187223343
102090600,390733103
102096053,47617410
102096053,264980207
102096053,135878344
102100388,230558745
102100388,75872412
102100388,108542105
102104634,28895078
102104634,69420611
102104634,327974438
10210709,99086565
10210709,334151571
10210709,370310722
102115259,124433267
102115259,134930596
102115259,122505042
102123146,135612216
102123146,339966048
102123146,265648038
102147802,233024732
102147802,145086163
102147802,162329041
102148525,331655251
102148525,308964310
102148525,136850869
102155970,208368714
102155970,237574396
102165465,272769384
102165465,305257069
102165465,323445674
102175750,2364816
102175750,550103
102175750,346158768
102182796,81076819
102182796,227314100
102182796,284488138
102197653,281974507
102197653,341167254
102197653,389562175
102211261,343818519
102211261,338739167
102211261,289373132
102212513,162609236
102212513,402186779
102212513,360908284
102212715,330090840
102212715,163129754
102212715,318472346
102226024,302201431
102226024,403432603
102226024,167120546
102229178,381408303
102229178,66333513
102229178,38513937
102287533,113886357
102287533,245763505
102287533,333128379
102312382,6798967
102312382,357596428
102312382,131854044
102332975,147705443
102332975,333237732
102332975,90762376
102346403,81010071
102346403,290747811
102346403,357051283
1023558,29077044
1023558,40476238
1023558,165127795
102367955,218012473
102367955,76966461
102367955,344694533
10237539,258917223
10237539,327634510
10237539,124578702
102375544,228478892
102375544,43746732
102375544,72805067
102382857,210003165
102382857,348897927
102382857,126915189
102384012,387797585
102384012,232445677
102384012,282133823
102393816,128974826
102393816,268733139
102393816,179720195
102411049,382542888
102411049,181070509
102411049,393708186
102411295,313388996
102411295,46705469
102411295,154547549
102438554,223578098
102438554,352636057
102438554,43134506
102458764,134635572
102458764,344447631
102458764,287244634
102482295,308380995
102482295,192192953
102482295,90690563
102492252,186372579
102492252,234891686
102492252,259317673
10249768,343911836
10249768,210979034
10249768,63205818
102499982,380655677
102499982,23568897
102499982,291531658
102504471,240390651
102504471,336448309
102504471,360068804
102506684,23821139
102506684,258845244
102506684,263143585
102529291,74228782
102529291,77602152
102529291,84007155
102621088,355763722
102621088,348866328
102621088,317492714
102657363,360287858
102657363,19212282
102657363,61629489
102679803,152702561
102679803,293395410
102679803,356915008
102684987,123356619
102684987,118499174
102684987,69699556
102689596,28481796
102689596,323049330
102689596,160976153
102695192,388203760
102695192,71211620
102695192,131557767
102696987,104063495
102696987,33155301
102696987,401063488
102700496,366640976
102700496,21790971
102700496,35397944
102711872,209903091
102711872,219277770
102711872,107432891
102714608,168285044
102714608,272693547
102714608,267645357
102721378,130459391
102721378,222270672
102721378,224725463
10272513,174993198
10272513,40269716
10272513,283688246
102726502,13750871
102726502,94217898
102726502,125898861
102737187,211756492
102737187,152877000
102737187,291962827
102743010,315119130
102743010,271284886
102743010,377522804
102743666,114275798
102743666,235829753
102743666,125168075
102744952,366080264
102744952,54355530
102744952,28718366
102761946,344238741
102761946,21466937
102761946,185834145
1027626,292456569
1027626,7152134
1027626,93121568
102764619,106997916
102764619,273666119
102764619,58592756
102780259,281162058
102780259,125048869
102780259,133613838
102782588,23694644
102782588,218043887
102782588,3768201
102788383,44659411
102788383,68066363
102788383,59468841
102799741,5828578
102799741,29115794
102799741,78406950
10281461,276848977
10281461,334919693
10281461,198412053
102829090,266270340
102829090,110094872
102829090,82094412
102838333,186339229
102838333,357353349
102838333,60408490
102857568,23594280
102857568,286317871
102857568,397019320
10286090,325913635
10286090,149656656
10286090,83665618
102921439,296286696
102921439,349651500
102921439,320252303
102933198,36788920
102933198,73322710
102933198,397520012
102941539,324626261
102941539,372417240
102941539,204662965
102942038,384368183
102942038,90555925
102942038,258042836
102974850,66870913
102974850,267742213
102974850,113041474
102976052,238626342
102976052,127820028
102976052,316367630
102991428,364223376
102991428,148947778
102991428,302157224
103020279,135070209
103020279,83157548
103020279,163104754
103045421,366395972
103045421,15179487
103045421,115773807
103059028,280481724
103059028,339550882
103059028,360401620
103064485,10970912
103064485,166287083
103064485,370945605
103085001,264964553
103085001,156568583
103085001,325877888
103114172,209757268
103114172,252576521
103114172,400208967
103121345,90478727
103121345,334151571
103121345,206855739
103151112,250556793
103151112,235930659
103151112,149755656
103160095,336069516
103160095,372134818
103160095,277401237
103167307,309679720
103167307,75143316
103167307,302372754
103188393,340953891
103188393,239209265
103188393,4991664
103193588,77107996
103193588,259108062
103193588,102977666
103208648,127286543
103208648,77493197
103208648,9323232
103228540,301450026
103228540,381277616
103228540,91014690
103238455,341084171
103238455,180445892
103238455,29422828
103241183,275130285
103241183,188927460
103241183,359579585
103241954,281073717
103241954,404278508
103241954,164862503
103253059,45817796
103253059,322813485
103253059,389229381
103266000,222796305
103266000,360363143
103266000,291215533
103291457,282902104
103291457,22302304
103291457,45820299
103298536,382752910
103298536,159550399
103298536,87010968
103299356,283296591
103299356,204606110
103299356,41434397
103300577,251351304
103300577,65815167
103300577,135896452
103316872,388476585
103316872,154477223
103316872,52415295
103339321,154574059
103339321,127272512
103339321,385250020
103348019,352270297
103348019,315353283
103348019,8699228
103351287,59493478
103351287,298961189
103351287,234811386
1033896,254822381
1033896,91977867
1033896,365611269
103412717,366180757
103412717,99257557
103412717,104921652
103425303,157445437
103425303,321170586
103425303,68000960
103426053,138156379
103426053,125073283
103426053,377764518
103444040,154858862
103444040,291270629
103444040,336533413
103464835,129320029
103464835,330969907
103464835,210953270
103466242,153022936
103466242,152191126
103466242,387070835
103467877,28612792
103467877,113881557
103467877,299199364
103482353,213879543
103482353,1748706
103482353,272085552
10349957,68452237
10349957,94097496
10349957,128927836
10350270,213324791
10350270,267041637
10350270,143709892
103513159,147732862
103513159,227193673
103513159,231725951
103526501,236744779
103526501,4975341
103526501,57654113
103541652,313163336
103541652,260196427
103541652,80668439
103550913,207450336
103550913,248523114
103550913,249073141
103554736,32529455
103554736,176389772
103554736,257895326
103600938,18156319
103600938,75957156
103600938,151463902
103624059,160024793
103624059,305840779
103624059,263142725
103634139,207734402
103634139,39934045
103634139,152472729
103634474,334286669
103634474,111585232
103634474,208201309
103653426,311458772
103653426,95992702
103653426,243643884
103655705,221610175
103655705,339026549
103655705,290263902
103663126,339922994
103663126,342626870
103663126,83998934
103669711,212074603
103669711,234620770
103669711,354780335
103686064,228487375
103686064,107170739
103686064,2107808
103701413,156412198
103701413,38164895
103701413,184911299
103702074,232318282
103702074,289481179
103702074,347156905
103706057,275504801
103706057,151700073
103706057,162415269
103724384,25538255
103724384,99878270
103724384,259534372
103742241,258453479
103742241,134765663
103742241,259291333
103747888,297718156
103747888,339061323
103747888,335749755
103748797,189499602
103748797,101210185
103748797,92854937
103760660,161581615
103760660,397246625
103760660,217643649
103761429,153351676
103761429,165387576
103761429,39052696
103774521,396734608
103774521,388783934
103774521,291834921
103796501,401831123
103796501,337451489
103796501,240252220
103872466,176749118
103872466,186389005
103872466,38876912
103920005,238700659
103920005,179601060
103920005,54713879
103922137,5934161
103922137,159190733
103922137,90802815
103925962,241467394
103925962,110902802
103925962,117705107
103943692,343052423
103943692,248786887
103943692,19030535
103957530,164953957
103957530,268229569
103957530,244764602
103962873,359912809
103962873,222906631
103962873,264835340
103969132,191014312
103969132,200492381
103969132,165470011
103975314,230255142
103975314,284713698
103975314,19683135
103995388,273794097
103995388,5810504
103995388,199411234
104019648,195251516
104019648,76229228
104019648,231846355
10404201,222541898
10404201,43965150
10404201,180937713
104046900,81638218
104046900,214341422
104046900,198400340
1040892,226708463
1040892,346262424
1040892,355350125
104090991,395333773
104090991,220705804
104090991,33935288
104102895,3101220
104102895,82659337
104102895,199403243
10410418,283919123
10410418,285421944
10410418,149637360
104119687,299023307
104119687,145490693
104119687,14429818
10415858,116937949
10415858,187737920
10415858,1800122
104168764,229875236
104168764,197718060
104168764,360888999
1042935,383133731
1042935,97852612
1042935,158107941
104303378,242532706
104303378,269408469
104303378,77766663
104303758,196081456
104303758,7316801
104303758,69360940
104304235,333699697
104304235,131808883
104304235,99570818
104323221,297014084
104323221,250376825
104323221,325021994
104361779,200266966
104361779,134963228
104361779,222352194
104376846,64704414
104376846,242249759
104376846,318191412
104383253,274818431
104383253,20813625
104383253,147393288
104386046,125562722
104386046,258332848
104386046,115945208
104392067,241741531
104392067,342281115
104392067,7019268
104392724,398886225
104392724,141651398
104392724,114097109
104410718,269862778
104410718,2118945
104410718,299240937
104414180,124133547
104414180,77315764
104414180,333605895
104418174,362704501
104418174,126687423
104418174,286538017
104455138,323027423
104455138,220306487
104455138,118230919
104497583,137891773
104497583,139982713
104497583,267841512
104512968,326133087
104512968,135828286
104512968,198621467
104529732,323640450
104529732,336208386
104529732,68963085
104531516,208097193
104531516,96236915
104531516,180112789
104543990,223979634
104543990,147895337
104543990,192686559
104560110,32585326
104560110,226954872
104560110,86502990
104560325,205084121
104560325,366567164
104560325,7236135
104564979,89758489
104564979,3532361
104564979,37517982
104565780,111550524
104565780,210798832
104565780,87010968
104568145,143799673
104568145,73651880
104568145,383537180
104577182,262850692
104577182,5068974
104577182,96586827
104588677,337029016
104588677,224993265
104588677,243776762
10461291,352870560
10461291,157808336
10461291,163539808
104615163,304925987
104615163,221914045
104615163,292831585
104622423,281429173
104622423,80746267
104622423,304262462
104634409,100849190
104634409,367418994
104634409,91873282
104635879,199431764
104635879,15183101
104635879,328762616
104661914,262764947
104661914,95069249
104661914,8606093
104669572,24199041
104669572,379002247
104669572,46947440
104670364,41545690
104670364,181915234
104670364,255073226
104682831,55951457
104682831,103682650
104682831,92120508
104709581,200546042
104709581,347425211
104709581,101445319
10471066,237268914
10471066,222796002
10471066,319130413
104770557,62272294
104770557,96662417
104770557,80646283
104771014,210727967
104771014,375309812
104771014,193141058
104772634,262407465
104772634,351398204
104772634,351627880
104773093,302451984
104773093,314422032
104773093,70852496
104786700,229439427
104786700,236069900
104786700,320505693
104803851,40568505
104803851,149925716
104803851,347118422
104810721,103206537
104810721,370154243
104810721,255427743
104841708,83896646
104841708,132908655
104841708,126687423
104849335,125007062
104849335,118890316
104849335,323567360
104859039,174502850
104859039,241645158
104859039,159565628
104881724,279660828
104881724,80557802
104881724,224820924
104891848,294385347
104891848,339872660
104891848,342844659
104891987,230900306
104891987,239059598
104891987,7712483
104892683,345144276
104892683,239761044
104892683,49993073
104940488,7521120
104940488,356154748
104940488,134234650
104967430,116233845
104967430,197373235
104967430,337077502
104996540,364659986
104996540,272827027
104996540,393565430
105010896,181252765
105010896,55819056
105010896,347600984
1050250,352767989
1050250,64747375
1050250,109921744
105031233,197982038
105031233,49833097
105031233,17241216
105050448,358725296
105050448,142148249
105050448,332849832
105056086,67245579
105056086,228478351
105056086,66637813
105058907,215641142
105058907,161398610
105058907,78867104
105071964,169238760
105071964,96985444
105071964,215562908
105080646,217154554
105080646,178886375
105080646,247740427
105099621,41813818
105099621,156970199
105099621,59386467
105100646,224000252
105100646,283253045
105100646,370944550
105143440,373570819
105143440,390972991
105143440,319971777
105153368,379680537
105153368,176761114
105153368,290497193
105158239,67349664
105158239,255285372
105158239,90819757
105181314,261943461
105181314,321861957
105181314,8816162
105195383,189879787
105195383,242498747
105195383,157526274
105196966,2217535
105196966,217213194
105196966,355491322
105199975,70369208
105199975,302136690
105199975,248061953
10520020,317577430
10520020,360555981
10520020,251702471
105200380,49173555
105200380,342889836
105200380,17708705
105200867,360812043
105200867,40524124
105200867,288033319
105202265,279361490
105202265,220496572
105202265,115749496
10520785,55569568
10520785,227804802
10520785,94513225
105218865,78581231
105218865,149126705
105218865,168375866
105220768,115508472
105220768,380373021
105220768,206061587
105261505,38701032
105261505,178996568
105261505,290653924
105266148,148188375
105266148,359534561
105266148,230309767
105267575,201492873
105267575,138544937
105267575,343232944
105291484,218692034
105291484,342376387
105291484,92581379
10529985,300330112
10529985,209100028
10529985,323899705
105316152,342862275
105316152,161822738
105316152,325820776
105321705,268811132
105321705,164684057
105321705,114348621
10534100,190323586
10534100,210660978
10534100,80548493
105345142,345298099
105345142,169251473
105345142,89446105
1053509,269695533
1053509,286259581
1053509,362386754
105359649,194862366
105359649,107789131
105359649,270992672
105364881,343962551
105364881,13767364
105364881,297965058
105373655,329816355
105373655,48364345
105373655,101892632
105383909,270690340
105383909,179675531
105383909,220216253
105390207,40405160
105390207,193230572
105390207,276883885
105409637,363416588
105409637,316416729
105409637,134154059
105412904,347162275
105412904,67023984
105412904,230127264
105417224,132852953
105417224,104679350
105417224,288425916
105425041,20754830
105425041,271786836
105425041,300326922
105425114,124930227
105425114,253764426
105425114,240133000
105431298,337841012
105431298,366284593
105431298,156826012
105431686,6831192
105431686,163833330
105431686,105857507
105431770,122119593
105431770,29558575
105431770,374218389
105439382,145108531
105439382,322783341
105439382,212554838
10549716,163253466
10549716,256037820
10549716,392554120
105500708,163679748
105500708,172447670
105500708,312316461
105512819,95375088
105512819,70953585
105512819,17664106
105513020,309756654
105513020,140575497
105513020,179935268
105513316,286486459
105513316,329223218
105513316,116153964
105525853,99402083
105525853,350952202
105525853,34964948
105528616,295853347
105528616,324397847
105528616,373350600
105528903,123504306
105528903,148053032
105528903,108586718
105530949,215442663
105530949,56549729
105530949,368529907
10553800,187315991
10553800,177650070
10553800,140109426
105557825,395645808
105557825,378761293
105557825,97367453
105560072,61194550
105560072,320911296
105560072,253230419
105568389,340658714
105568389,34721781
105568389,326299306
105603762,185435078
105603762,258107112
105603762,141119391
105615373,333183354
105615373,199830879
105615373,252251675
1056361,274125604
1056361,13706498
1056361,106930881
10565950,25271595
10565950,59758671
10565950,213600650
105675704,84311901
105675704,297542565
105675704,113531029
105691109,154663286
105691109,12097002
105691109,2156898
105719005,229049023
105719005,397522006
105719005,389479836
105737977,307308225
105737977,56262912
105737977,204776096
105740779,167821773
105740779,274219242
105740779,399642673
105767002,11351892
105767002,110890246
105767002,125684876
105778967,336449474
105778967,175627215
10579674,360631452
10579674,11740344
10579674,389045178
105805221,282594902
105805221,60380613
105805221,125710713
105838305,299136707
105838305,332051831
105838305,40527215
105854400,174711206
105854400,353372961
105854400,259361385
105858242,44520837
105858242,156318004
105858242,340759828
105864867,380162909
105864867,250072268
105864867,72604245
105878476,400090698
105878476,392092271
105878476,222234021
105940851,328888555
105940851,229420328
105940851,147936505
105950688,243000554
105950688,315839882
105950688,247866538
105952260,375068656
105952260,91632386
105952260,27675194
105970962,238869724
105970962,118639967
105970962,184081436
10599339,65729629
10599339,120406261
10599339,343498146
105998397,284361032
105998397,114385674
105998397,242563257
105999943,380583173
105999943,192364145
105999943,36846708
106042420,250414271
106042420,22530112
106042420,378820941
106067270,222538388
106067270,182079568
106067270,367244693
106078250,26844445
106078250,114692486
106078250,359878916
106080951,352477776
106080951,151206295
106080951,356323688
106096921,347798031
106096921,80217166
106096921,108045316
106105995,63687388
106105995,81300204
106105995,154345314
106126902,362179394
106126902,401229160
106126902,97910122
106144107,346825706
106144107,184843052
106144107,394204824
106186173,150444214
106186173,291352286
106186173,401572297
106210007,276402339
106210007,117179838
106210007,299543044
106212242,270389977
106212242,70728441
106212242,282639947
106218649,366234447
106218649,318310472
106218649,57715095
106234362,151175288
106234362,253920873
106234362,7226056
106239078,281060946
106239078,194207701
106239078,997050
10624647,100336523
10624647,303405737
10624647,117925646
106264374,337122555
106264374,66755652
106264374,224861726
106264780,258697505
106264780,207405660
106264780,132539095
106277262,197504708
106277262,364063402
106277262,25411118
106296168,273231780
106296168,216912743
106296168,3347996
106318683,389919740
106318683,128653793
106318683,299918698
106323028,259396177
106323028,53947602
106323028,324948643
106329860,104869435
106329860,261165656
106329860,395797130
106357437,234545282
106357437,213862820
106357437,52585320
106360702,118255761
106360702,53647454
106360702,19174227
106386263,382923183
106386263,361639125
106386263,221170964
1064331,161393819
1064331,376432302
1064331,222620305
106462211,102524643
106462211,352593552
106462211,403169531
106473961,181251120
106473961,372381774
106473961,119587748
106479107,24465825
106479107,72492582
106479107,158948787
106479971,77566616
106479971,50814359
106479971,210028911
106484797,387069662
106484797,208038159
106484797,97944240
106484878,303205878
106484878,334526763
106484878,163590772
106488619,294196576
106488619,305124436
106488619,362955114
106490158,59575160
106490158,35228093
106490158,56611237
106504393,71489291
106504393,170152682
106504393,361922267
106507776,46240489
106507776,287172448
106507776,58318278
106562636,87202537
106562636,394483792
106562636,70356887
106576895,66091931
106576895,351302524
106576895,332019922
106613402,353988833
106613402,153509450
106613402,73148195
106651590,379166387
106651590,162316096
106651590,170717575
106678728,36351033
106678728,217168193
106678728,75120768
106703736,131080254
106703736,337022137
106703736,400312031
106733895,61456086
106733895,132406740
106733895,166752272
1067390,145676686
1067390,370774621
1067390,227398999
106760980,339091520
106760980,54390273
106760980,386161994
106763097,74313064
106763097,403007383
106763097,279930830
106769909,68192868
106769909,376977816
106769909,65027842
106783016,112029869
106783016,303441766
106783016,261990897
106840813,1599459
106840813,348411913
106840813,176756628
106894987,219496069
106894987,214400686
106894987,146964974
106900965,57928034
106900965,35101808
106900965,197952374
106903356,123551928
106903356,222402027
106903356,193745890
106939579,221538741
106939579,13765963
106939579,301549515
106956436,101257412
106956436,352677926
106956436,13762772
106966217,221120246
106966217,99254437
106966217,335738275
106969708,145670086
106969708,359512563
106969708,340459108
10697611,293846034
10697611,136050305
10697611,161165502
106990912,370757635
106990912,332946612
106990912,310262867
106990939,333598141
106990939,189859986
106990939,30810799
106993699,256471402
106993699,188793822
106993699,4336004
107009989,260405463
107009989,272884645
107009989,267621012
107014125,282305472
107014125,202743045
107014125,167682215
107022033,168479746
107022033,196459563
107022033,404518848
107024477,158965302
107024477,155985402
107024477,225169383
107032793,195223886
107032793,124250743
107032793,262650062
107035319,368168672
107035319,382801199
107035319,115653903
107048250,382401842
107048250,371293612
107048250,346250757
107054952,4009467
107054952,359189155
107054952,32853826
107058195,164047843
107058195,209660759
107058195,30342964
10710762,225802192
10710762,85589650
10710762,90802371
107109201,218328455
107109201,203211406
107109201,214716955
107123830,393839610
107123830,133486908
107123830,41741623
107126294,14274849
107126294,305106078
107126294,303361536
107131173,328990099
107131173,385903660
107131173,156333
107131354,289694388
107131354,290906519
107131354,201842674
107140956,318090287
107140956,63754833
107140956,27979070
107163258,25457571
107163258,220701427
107163258,353986692
107194118,180802441
107194118,228295090
107194118,205808196
107194704,55692187
107194704,140690132
107194704,181830759
107206590,115116669
107206590,74736615
107206590,290171418
107211105,163480151
107211105,80586034
107211105,177212089
107219313,12489944
107219313,377028967
107219313,198359088
107220228,389703171
107220228,155742068
107220228,145199582
107228987,57246761
107228987,138908921
107228987,201698106
107269463,75929251
107269463,313444842
107269463,329180508
107282532,268615288
107282532,355434012
107282532,302682877
107290265,339983945
107290265,10050365
107290265,376995399
107324500,393404426
107324500,152124668
107324500,233661203
107328166,148315887
107328166,323161763
107328166,168050904
107338034,375532481
107338034,25490655
107338034,198362812
10735808,41375284
10735808,123110694
10735808,166964896
107368671,128186279
107368671,160223859
107368671,281568861
107372875,224457988
107372875,252280742
107372875,367107279
107390735,289811830
107390735,90016045
107390735,122724952
107393031,121815725
107393031,151269797
107393031,66365361
10741729,287546549
10741729,133570091
10741729,251651553
1074226,303985300
1074226,239510559
1074226,64991275
107429460,103811473
107429460,289441489
107429460,203158250
10746592,392542817
10746592,86684503
10746592,307042096
107473320,10936701
107473320,205506315
107473320,22610396
107474719,205324785
107474719,243709059
107474719,320379988
107479712,66803987
107479712,175474644
107479712,122845199
107481928,256878054
107481928,396376764
107481928,130335530
107495962,179739615
107495962,126237943
107495962,55692187
107508065,51880222
107508065,39799228
107508065,46307635
107508914,331710542
107508914,369387652
107508914,2658463
107510453,11036001
107510453,171855721
107510453,355471317
10751658,403710032
10751658,266339925
10751658,273018965
