tag,popularity,desire,behavior_rate
1,0.23105857863,0.00608261461643,0.000453926463913
1,0.23105857863,0.00608261461643,0.000544711756695
1,0.380797077978,0.0608695652174,0.0260869565217
1,0.23105857863,0.00961070559611,0.000729927007299
1,0.23105857863,0.00608261461643,0.00108942351339
1,0.23105857863,0.00608261461643,0.00118020880617
1,0.23105857863,0.0280551592962,0.00190204469805
1,0.23105857863,0.0280551592962,0.00475511174513
1,0.23105857863,0.00646551724138,0.010775862069
1,0.23105857863,0.0158057054742,0.00655358519661
1,0.23105857863,0.0280551592962,0.00237755587256
1,0.452574126822,0.0144605116796,0.0027808676307
1,0.23105857863,0.00608261461643,0.000272355878348
1,0.23105857863,0.0134603437565,0.00103541105819
1,0.482013790038,0.0165745856354,0.00480422772039
1,0.452574126822,0.0131195335277,0.00874635568513
1,0.380797077978,0.0131195335277,0.0116618075802
1,0.23105857863,0.0153550863724,0.00345489443378
1,0.23105857863,0.00622568093385,0.00518806744488
1,0.23105857863,0.0233160621762,0.0155440414508
1,0.23105857863,0.0143884892086,0.00719424460432
1,0.380797077978,0.0135767790262,0.00280898876404
1,0.23105857863,0.0104425658876,0.00124316260567
1,0.23105857863,0.016632016632,0.003465003465
1,0.23105857863,0.021325209444,0.00533130236101
1,0.380797077978,0.021325209444,0.003046458492
1,0.23105857863,0.00738825267824,0.00591060214259
1,0.23105857863,0.0102389078498,0.00853242320819
1,0.23105857863,0.00598585162344,0.000906947215672
1,0.23105857863,0.018927444795,0.00504731861199
1,0.380797077978,0.0266343825666,0.00726392251816
1,0.23105857863,0.00404721753794,0.00472175379427
1,0.380797077978,0.0413669064748,0.0107913669065
1,0.23105857863,0.021325209444,0.003046458492
1,0.380797077978,0.0304182509506,0.00126742712294
1,0.380797077978,0.0291666666667,0.0458333333333
1,0.23105857863,0.00300751879699,0.00751879699248
1,0.23105857863,0.0134603437565,0.000621246634914
1,0.23105857863,0.00670807453416,0.00173913043478
1,0.23105857863,0.00670807453416,0.00173913043478
1,0.23105857863,0.00670807453416,0.00198757763975
1,0.23105857863,0.0111019736842,0.00452302631579
1,0.23105857863,0.0081002728513,0.000511596180082
1,0.49966464987,0.01953125,0.00651041666667
1,0.23105857863,0.014450867052,0.00578034682081
1,0.23105857863,0.0281385281385,0.004329004329
1,0.23105857863,0.0167714884696,0.0062893081761
1,0.23105857863,0.0286771507863,0.00462534690102
1,0.23105857863,0.0081002728513,0.000852660300136
1,0.380797077978,0.0109195402299,0.00373563218391
1,0.23105857863,0.0103734439834,0.00622406639004
1,0.493307149076,0.0199468085106,0.0093085106383
1,0.23105857863,0.0133749442711,0.00222915737851
1,0.23105857863,0.0281385281385,0.004329004329
1,0.23105857863,0.0111019736842,0.00370065789474
1,0.23105857863,0.0111019736842,0.00328947368421
1,0.23105857863,0.00639386189258,0.0115089514066
1,0.23105857863,0.0102389078498,0.0170648464164
1,0.23105857863,0.00625488663018,0.00703674745895
1,0.23105857863,0.00670807453416,0.00198757763975
1,0.23105857863,0.0167714884696,0.00978336827393
1,0.23105857863,0.0121261115602,0.00727566693614
1,0.23105857863,0.0081002728513,0.000682128240109
1,0.452574126822,0.0141789120907,0.0010311936066
1,0.23105857863,0.0163551401869,0.0116822429907
1,0.23105857863,0.0516605166052,0.00738007380074
1,0.23105857863,0.00919540229885,0.0137931034483
1,0.23105857863,0.0167714884696,0.00768693221523
1,0.380797077978,0.00873362445415,0.0229257641921
1,0.23105857863,0.0200501253133,0.00902255639098
1,0.23105857863,0.00350877192982,0.00225563909774
1,0.23105857863,0.00873998543336,0.0145666423889
1,0.23105857863,0.00431615861883,0.00485567844618
1,0.23105857863,0.0213049267643,0.0239680426099
1,0.23105857863,0.0510822510823,0.00779220779221
1,0.23105857863,0.00670807453416,0.00198757763975
1,0.23105857863,0.00670807453416,0.00298136645963
1,0.23105857863,0.0167714884696,0.00698812019567
1,0.23105857863,0.0232558139535,0.00193798449612
1,0.23105857863,0.000904159132007,0.00452079566004
1,0.452574126822,0.0359042553191,0.00797872340426
1,0.482013790038,0.014465408805,0.00503144654088
1,0.23105857863,0.00256739409499,0.00417201540436
1,0.23105857863,0.0073145245559,0.0167189132706
1,0.23105857863,0.0151724137931,0.0165517241379
1,0.23105857863,0.0104425658876,0.00248632521134
1,0.23105857863,0.0104425658876,0.00174042764794
1,0.23105857863,0.0119402985075,0.00597014925373
1,0.23105857863,0.0164917541229,0.0179910044978
1,0.23105857863,0.00380952380952,0.0021164021164
1,0.23105857863,0.0120746432492,0.0120746432492
1,0.23105857863,0.0119595216191,0.00919963201472
1,0.23105857863,0.0104425658876,0.00198906016907
1,0.23105857863,0.0245283018868,0.00754716981132
1,0.380797077978,0.0228091236495,0.00960384153661
1,0.380797077978,0.00664819944598,0.00129270544783
1,0.380797077978,0.0110446387483,0.0101242521859
1,0.23105857863,0.00538302277433,0.000414078674948
1,0.452574126822,0.0359042553191,0.0159574468085
1,0.380797077978,0.00686813186813,0.0116758241758
1,0.23105857863,0.0294520547945,0.0027397260274
1,0.23105857863,0.0128500823723,0.00197693574959
1,0.23105857863,0.0365853658537,0.0487804878049
1,0.23105857863,0.0180831826401,0.00180831826401
1,0.380797077978,0.0294520547945,0.00821917808219
1,0.23105857863,0.0110497237569,0.0331491712707
1,0.23105857863,0.0222457627119,0.0127118644068
1,0.380797077978,0.0222457627119,0.0116525423729
1,0.23105857863,0.0141911069063,0.00946073793756
1,0.23105857863,0.0194444444444,0.00833333333333
1,0.23105857863,0.0111111111111,0.0277777777778
1,0.23105857863,0.00181488203267,0.0290381125227
1,0.452574126822,0.00595238095238,0.00744047619048
1,0.23105857863,0.00778816199377,0.00311526479751
1,0.23105857863,0.00976800976801,0.003663003663
1,0.23105857863,0.00538302277433,0.000414078674948
1,0.49966464987,0.0359042553191,0.0146276595745
1,0.23105857863,0.0222412318221,0.00855431993157
1,0.23105857863,0.0139037433155,0.00641711229947
1,0.23105857863,0.0114155251142,0.00684931506849
1,0.23105857863,0.0180831826401,0.00180831826401
1,0.23105857863,0.0348583877996,0.00290486564996
1,0.23105857863,0.0294520547945,0.00342465753425
1,0.452574126822,0.00375939849624,0.019298245614
1,0.23105857863,0.0110497237569,0.0276243093923
1,0.23105857863,0.0128500823723,0.00197693574959
1,0.23105857863,0.0282916213275,0.0038084874864
1,0.23105857863,0.0048602673147,0.0279465370595
1,0.23105857863,0.00664819944598,0.00424746075716
1,0.23105857863,0.0294520547945,0.0041095890411
1,0.23105857863,0.0222457627119,0.00635593220339
1,0.380797077978,0.00431034482759,0.0102370689655
1,0.23105857863,0.0294520547945,0.0027397260274
1,0.23105857863,0.00961070559611,0.000973236009732
1,0.380797077978,0.0119402985075,0.00417910447761
1,0.23105857863,0.0073145245559,0.042842215256
1,0.23105857863,0.00740466493891,0.00740466493891
1,0.23105857863,0.0122488975992,0.00587947084762
1,0.23105857863,0.0180831826401,0.00904159132007
1,0.23105857863,0.0180831826401,0.00180831826401
1,0.23105857863,0.0073145245559,0.0188087774295
1,0.23105857863,0.00933676754668,0.00257566001288
1,0.23105857863,0.0139037433155,0.00641711229947
1,0.23105857863,0.0361445783133,0.0120481927711
1,0.23105857863,0.00664819944598,0.000554016620499
1,0.23105857863,0.00664819944598,0.00147737765466
1,0.23105857863,0.00677736360556,0.00372754998306
1,0.23105857863,0.0175901495163,0.0105540897098
1,0.23105857863,0.0294520547945,0.0027397260274
1,0.23105857863,0.00728675525075,0.00214316330904
1,0.23105857863,0.0152380952381,0.00952380952381
1,0.23105857863,0.00407830342577,0.00163132137031
1,0.23105857863,0.00380952380952,0.0042328042328
1,0.493307149076,0.00256739409499,0.00256739409499
1,0.380797077978,0.0146721687299,0.00504355800092
1,0.23105857863,0.0867768595041,0.0206611570248
1,0.23105857863,0.0139037433155,0.00641711229947
1,0.380797077978,0.0294520547945,0.0102739726027
1,0.23105857863,0.00538302277433,0.00207039337474
1,0.23105857863,0.0139037433155,0.00427807486631
1,0.497527376843,0.0228091236495,0.00360144057623
1,0.23105857863,0.0245283018868,0.0132075471698
1,0.23105857863,0.0194444444444,0.00416666666667
1,0.380797077978,0.00728675525075,0.00300042863266
1,0.23105857863,0.00728675525075,0.00257179597085
1,0.23105857863,0.0180995475113,0.0135746606335
1,0.23105857863,0.0245283018868,0.011320754717
1,0.23105857863,0.0294520547945,0.00205479452055
1,0.23105857863,0.0373134328358,0.0261194029851
1,0.23105857863,0.0510822510823,0.004329004329
1,0.23105857863,0.00198412698413,0.000992063492063
1,0.23105857863,0.0131071703932,0.0107941403238
1,0.452574126822,0.0279441117764,0.0139720558882
1,0.23105857863,0.0201874549387,0.000720980533526
1,0.499876605424,0.0160550458716,0.0619266055046
1,0.23105857863,0.013916500994,0.0178926441352
1,0.23105857863,0.0281690140845,0.0253521126761
1,0.23105857863,0.00738007380074,0.010250102501
1,0.499088948806,0.0244215938303,0.0141388174807
1,0.499088948806,0.0168232466681,0.00611754424295
1,0.23105857863,0.00437876299945,0.00875752599891
1,0.380797077978,0.0201874549387,0.00432588320115
1,0.380797077978,0.0295698924731,0.00537634408602
1,0.23105857863,0.0189393939394,0.00757575757576
1,0.482013790038,0.0111524163569,0.00743494423792
1,0.452574126822,0.014799154334,0.0232558139535
1,0.23105857863,0.005,0.003
1,0.23105857863,0.0281690140845,0.0140845070423
1,0.23105857863,0.0182232346241,0.00569476082005
1,0.482013790038,0.00554371002132,0.0123667377399
1,0.23105857863,0.021686746988,0.0313253012048
1,0.23105857863,0.00682593856655,0.0117016089712
1,0.380797077978,0.0102622576967,0.00342075256556
1,0.23105857863,0.0139037433155,0.00106951871658
1,0.23105857863,0.0427184466019,0.0155339805825
1,0.23105857863,0.0227606461087,0.00513950073421
1,0.497527376843,0.0137931034483,0.00919540229885
1,0.23105857863,0.0255474452555,0.029197080292
1,0.23105857863,0.00961070559611,0.00206812652068
1,0.23105857863,0.00661764705882,0.0102941176471
1,0.23105857863,0.0082135523614,0.0184804928131
1,0.23105857863,0.0291457286432,0.00201005025126
1,0.23105857863,0.0100401606426,0.00401606425703
1,0.23105857863,0.0348330914369,0.00725689404935
1,0.23105857863,0.029604130809,0.00309810671256
1,0.23105857863,0.0285049447353,0.00407213496219
1,0.23105857863,0.00109920307777,0.00233580654026
1,0.23105857863,0.0376712328767,0.0102739726027
1,0.23105857863,0.0371408549404,0.00490539593553
1,0.23105857863,0.005,0.004
1,0.23105857863,0.00302267002519,0.0016792611251
1,0.23105857863,0.0320699708455,0.00291545189504
1,0.23105857863,0.0111642743222,0.0191387559809
1,0.23105857863,0.0104669887279,0.00724637681159
1,0.23105857863,0.0291262135922,0.00539374325782
1,0.23105857863,0.0195652173913,0.00326086956522
1,0.380797077978,0.0447204968944,0.0124223602484
1,0.23105857863,0.014329580348,0.00511770726714
1,0.23105857863,0.00621669626998,0.000296033155713
1,0.380797077978,0.0600130463144,0.00554468362688
1,0.23105857863,0.00442477876106,0.00442477876106
1,0.23105857863,0.00283768444949,0.00794551645857
1,0.23105857863,0.0354838709677,0.0225806451613
1,0.23105857863,0.00978473581213,0.0117416829746
1,0.23105857863,0.0281690140845,0.0169014084507
1,0.23105857863,0.0281690140845,0.00845070422535
1,0.23105857863,0.0281690140845,0.0140845070423
1,0.23105857863,0.00686015831135,0.00369393139842
1,0.23105857863,0.0332922318126,0.00369913686806
1,0.380797077978,0.0182232346241,0.00911161731207
1,0.380797077978,0.0320699708455,0.0189504373178
1,0.380797077978,0.00621669626998,0.00296033155713
1,0.380797077978,0.0174966352624,0.0201884253028
1,0.23105857863,0.00605693519079,0.00363416111448
1,0.23105857863,0.029604130809,0.00309810671256
1,0.23105857863,0.0157992565056,0.00650557620818
1,0.23105857863,0.0290237467018,0.00879507475814
1,0.23105857863,0.0371900826446,0.0165289256198
1,0.23105857863,0.0139037433155,0.00534759358289
1,0.380797077978,0.00335570469799,0.00671140939597
1,0.23105857863,0.00961070559611,0.000851581508516
1,0.380797077978,0.00293212138983,0.00234569711186
1,0.23105857863,0.00889248181083,0.00323362974939
1,0.23105857863,0.00625,0.00364583333333
1,0.23105857863,0.0213414634146,0.00609756097561
1,0.23105857863,0.003996003996,0.016983016983
1,0.23105857863,0.00509793399517,0.00268312315535
1,0.23105857863,0.00598585162344,0.000906947215672
1,0.23105857863,0.0151584749655,0.00413412953606
1,0.23105857863,0.0189732142857,0.0167410714286
1,0.380797077978,0.0251798561151,0.00599520383693
1,0.23105857863,0.0201874549387,0.000720980533526
1,0.482013790038,0.00874831763122,0.00874831763122
1,0.23105857863,0.037037037037,0.0222222222222
1,0.380797077978,0.0174966352624,0.0121130551817
1,0.380797077978,0.0105342362679,0.0105342362679
1,0.452574126822,0.10835214447,0.0180586907449
1,0.380797077978,0.0105835240275,0.00800915331808
1,0.23105857863,0.0285049447353,0.00465386852821
1,0.23105857863,0.014329580348,0.0102354145343
1,0.23105857863,0.030534351145,0.0152671755725
1,0.452574126822,0.0104425658876,0.00248632521134
1,0.23105857863,0.0265486725664,0.00221238938053
1,0.49966464987,0.00667986145473,0.00148441365661
1,0.23105857863,0.00961070559611,0.000486618004866
1,0.23105857863,0.0102622576967,0.00342075256556
1,0.23105857863,0.0102622576967,0.00570125427594
1,0.23105857863,0.00849256900212,0.0116772823779
1,0.23105857863,0.0104321907601,0.0327868852459
1,0.380797077978,0.0189234113285,0.00230149597238
1,0.23105857863,0.0082135523614,0.0143737166324
1,0.23105857863,0.0139037433155,0.0106951871658
1,0.23105857863,0.0827922077922,0.0162337662338
1,0.23105857863,0.0187185025198,0.000719942404608
1,0.452574126822,0.0131071703932,0.0131071703932
1,0.49966464987,0.0235602094241,0.0130890052356
1,0.23105857863,0.0157992565056,0.00092936802974
1,0.452574126822,0.0105835240275,0.0157322654462
1,0.482013790038,0.014329580348,0.007164790174
1,0.23105857863,0.00448430493274,0.0224215246637
1,0.482013790038,0.00323624595469,0.0226537216828
1,0.23105857863,0.00961070559611,0.000608272506083
1,0.452574126822,0.00961070559611,0.00206812652068
1,0.23105857863,0.0711825487945,0.00803673938002
1,0.23105857863,0.021770682148,0.00507982583454
1,0.23105857863,0.0118085767557,0.00621504039776
1,0.23105857863,0.00588235294118,0.0254901960784
1,0.23105857863,0.021686746988,0.0168674698795
1,0.23105857863,0.00496277915633,0.0124069478908
1,0.23105857863,0.0110633066994,0.00430239704978
1,0.23105857863,0.00517799352751,0.00970873786408
1,0.23105857863,0.00289059112589,0.00115623645035
1,0.23105857863,0.00261486738887,0.00336197235712
1,0.23105857863,0.0201874549387,0.00937274693583
1,0.23105857863,0.0281690140845,0.00281690140845
1,0.23105857863,0.00129813933362,0.00389441800087
1,0.23105857863,0.00473821369344,0.00118455342336
1,0.23105857863,0.0111217032094,0.00603749602796
1,0.499088948806,0.0101400289715,0.00917431192661
1,0.482013790038,0.0295275590551,0.0157480314961
1,0.482013790038,0.0295275590551,0.0108267716535
1,0.23105857863,0.0295275590551,0.00590551181102
1,0.23105857863,0.0165723524656,0.00242522231205
1,0.380797077978,0.00308219178082,0.00513698630137
1,0.23105857863,0.0081106870229,0.00190839694656
1,0.23105857863,0.0134603437565,0.00248498653966
1,0.23105857863,0.0141176470588,0.00352941176471
1,0.23105857863,0.012987012987,0.00451722190853
1,0.23105857863,0.00614439324117,0.00522273425499
1,0.23105857863,0.0111642743222,0.00478468899522
1,0.23105857863,0.0204996796925,0.00192184497117
1,0.23105857863,0.0113803230543,0.00128487518355
1,0.23105857863,0.00412448443945,0.00262467191601
1,0.23105857863,0.0152317880795,0.00331125827815
1,0.493307149076,0.0245901639344,0.0491803278689
1,0.23105857863,0.0178571428571,0.0595238095238
1,0.23105857863,0.0108147080029,0.00144196106705
1,0.23105857863,0.00841750841751,0.00589225589226
1,0.23105857863,0.0458015267176,0.0610687022901
1,0.23105857863,0.00682128240109,0.0136425648022
1,0.23105857863,0.0208333333333,0.0224358974359
1,0.23105857863,0.0111217032094,0.00095328884652
1,0.23105857863,0.0127768313458,0.00425894378194
1,0.23105857863,0.00535577658761,0.00306044376435
1,0.380797077978,0.0295275590551,0.00196850393701
1,0.380797077978,0.0121951219512,0.0109756097561
1,0.23105857863,0.012336540834,0.00419442388354
1,0.23105857863,0.012336540834,0.000986923266716
1,0.23105857863,0.00331766657451,0.00331766657451
1,0.23105857863,0.00732217573222,0.00836820083682
1,0.380797077978,0.0104321907601,0.0283159463487
1,0.23105857863,0.0194640338505,0.00282087447109
1,0.23105857863,0.0085744908896,0.0042872454448
1,0.23105857863,0.0026491912995,0.000557724484105
1,0.499876605424,0.0578512396694,0.00881542699725
1,0.23105857863,0.00588235294118,0.0352941176471
1,0.23105857863,0.0143369175627,0.0125448028674
1,0.499876605424,0.0128500823723,0.00197693574959
1,0.23105857863,0.0219364599092,0.00302571860817
1,0.23105857863,0.00405982905983,0.00299145299145
1,0.23105857863,0.00841750841751,0.00462962962963
1,0.380797077978,0.0141176470588,0.00294117647059
1,0.23105857863,0.0108147080029,0.00252343186734
1,0.23105857863,0.0588235294118,0.411764705882
1,0.23105857863,0.0139593908629,0.00253807106599
1,0.23105857863,0.0135787567894,0.00060350030175
1,0.23105857863,0.00897502601457,0.000650364203954
1,0.23105857863,0.00589225589226,0.00126262626263
1,0.23105857863,0.0026491912995,0.000836586726157
1,0.23105857863,0.0310391363023,0.00404858299595
1,0.23105857863,0.0138805069403,0.00663850331925
1,0.497527376843,0.0160481444333,0.00300902708124
1,0.452574126822,0.00961070559611,0.00158150851582
1,0.23105857863,0.00432098765432,0.00308641975309
1,0.23105857863,0.0105433901054,0.00243309002433
1,0.380797077978,0.0204996796925,0.00256245996156
1,0.380797077978,0.0259346581341,0.00303132367801
1,0.23105857863,0.00822919841512,0.00335263639134
1,0.23105857863,0.0142259414226,0.0150627615063
1,0.23105857863,0.0220408163265,0.0065306122449
1,0.23105857863,0.0170432025367,0.00475624256837
1,0.380797077978,0.025,0.0153846153846
1,0.380797077978,0.0635838150289,0.0462427745665
1,0.380797077978,0.00865800865801,0.030303030303
1,0.23105857863,0.00902837489252,0.00816852966466
1,0.23105857863,0.00473821369344,0.00142146410803
1,0.380797077978,0.0207351555137,0.00659754948162
1,0.23105857863,0.00201409869084,0.00155634898837
1,0.23105857863,0.00230946882217,0.0100076982294
1,0.23105857863,0.0165723524656,0.00121261115602
1,0.23105857863,0.0458015267176,0.0229007633588
1,0.380797077978,0.0295275590551,0.00196850393701
1,0.452574126822,0.0295275590551,0.0157480314961
1,0.23105857863,0.0167714884696,0.00698812019567
1,0.23105857863,0.0167714884696,0.00279524807827
1,0.23105857863,0.00593667546174,0.0105540897098
1,0.23105857863,0.0108147080029,0.0028839221341
1,0.23105857863,0.00380952380952,0.00296296296296
1,0.23105857863,0.0126582278481,0.0164556962025
1,0.452574126822,0.0273348519362,0.00759301442673
1,0.23105857863,0.0347826086957,0.0260869565217
1,0.380797077978,0.0204996796925,0.00448430493274
1,0.380797077978,0.0148514851485,0.0346534653465
1,0.23105857863,0.0246389124894,0.00679694137638
1,0.23105857863,0.0085744908896,0.0075026795284
1,0.23105857863,0.026525198939,0.0026525198939
1,0.23105857863,0.00614439324117,0.0116743471582
1,0.499983298578,0.00826446280992,0.0068870523416
1,0.380797077978,0.013658275308,0.00348152115694
1,0.23105857863,0.0209140201394,0.00387296669249
1,0.23105857863,0.0219364599092,0.000756429652042
1,0.380797077978,0.0104166666667,0.0111607142857
1,0.499999694098,0.0128500823723,0.00263591433278
1,0.23105857863,0.04375,0.0125
1,0.23105857863,0.013658275308,0.00160685591859
1,0.23105857863,0.00841750841751,0.00799663299663
1,0.23105857863,0.00841750841751,0.00715488215488
1,0.499876605424,0.0264857881137,0.00387596899225
1,0.23105857863,0.0218270008084,0.00242522231205
1,0.380797077978,0.0204996796925,0.00256245996156
1,0.23105857863,0.017313991577,0.00233972859148
1,0.23105857863,0.0054462934947,0.00484114977307
1,0.23105857863,0.0205245153934,0.0102622576967
1,0.23105857863,0.0242248062016,0.0077519379845
1,0.23105857863,0.0657894736842,0.0921052631579
1,0.23105857863,0.0176125244618,0.00978473581213
1,0.380797077978,0.0111972437554,0.00473729543497
1,0.23105857863,0.0170432025367,0.00237812128419
1,0.23105857863,0.00803481754268,0.000669568128557
1,0.452574126822,0.0128500823723,0.00626029654036
1,0.23105857863,0.00509770603229,0.00849617672048
1,0.380797077978,0.00529661016949,0.0158898305085
1,0.23105857863,0.0141176470588,0.00411764705882
1,0.499999694098,0.0141176470588,0.00529411764706
1,0.23105857863,0.00379672897196,0.0017523364486
1,0.23105857863,0.0176306835756,0.00463965357253
1,0.380797077978,0.00667986145473,0.0012370113805
1,0.23105857863,0.0243519245876,0.00628436763551
1,0.23105857863,0.00658978583196,0.00988467874794
1,0.497527376843,0.025641025641,0.040293040293
1,0.23105857863,0.103225806452,0.0451612903226
1,0.380797077978,0.00771869639794,0.00257289879931
1,0.23105857863,0.0219364599092,0.000756429652042
1,0.23105857863,0.0284810126582,0.0158227848101
1,0.23105857863,0.046783625731,0.0292397660819
1,0.23105857863,0.0204996796925,0.00320307495195
1,0.23105857863,0.014245014245,0.00569800569801
1,0.23105857863,0.0085744908896,0.0042872454448
1,0.23105857863,0.0085744908896,0.0042872454448
1,0.23105857863,0.026525198939,0.0026525198939
1,0.23105857863,0.01,0.0075
1,0.23105857863,0.0173535791757,0.0108459869848
1,0.23105857863,0.00905511811024,0.00354330708661
1,0.23105857863,0.017310252996,0.0159786950732
1,0.23105857863,0.0223463687151,0.00253936008126
1,0.23105857863,0.00286303252405,0.00549702244617
1,0.23105857863,0.0284810126582,0.0126582278481
1,0.380797077978,0.103225806452,0.0451612903226
1,0.23105857863,0.04375,0.015625
1,0.23105857863,0.0107382550336,0.00939597315436
1,0.23105857863,0.00416088765603,0.0131761442441
1,0.380797077978,0.0552325581395,0.0145348837209
1,0.23105857863,0.0134932533733,0.0119940029985
1,0.23105857863,0.0130391173521,0.00501504513541
1,0.452574126822,0.00473709142586,0.00426338228328
1,0.380797077978,0.040192926045,0.0369774919614
1,0.23105857863,0.0108318890815,0.00563258232236
1,0.380797077978,0.0219364599092,0.00378214826021
1,0.23105857863,0.0095652173913,0.00869565217391
1,0.23105857863,0.0157704239917,0.00155118924509
1,0.23105857863,0.0210035005834,0.00933488914819
1,0.23105857863,0.015065913371,0.015065913371
1,0.380797077978,0.0202312138728,0.00867052023121
1,0.23105857863,0.0153846153846,0.0184615384615
1,0.23105857863,0.0223463687151,0.00507872016252
1,0.23105857863,0.0314606741573,0.00898876404494
1,0.23105857863,0.0137229987294,0.00254129606099
1,0.23105857863,0.0110497237569,0.0883977900552
1,0.23105857863,0.0105342362679,0.0105342362679
1,0.380797077978,0.0207156308851,0.0075329566855
1,0.23105857863,0.0295275590551,0.00196850393701
1,0.23105857863,0.0510822510823,0.0034632034632
1,0.23105857863,0.01026957638,0.00385109114249
1,0.23105857863,0.0151285930408,0.00605143721634
1,0.23105857863,0.00841750841751,0.00462962962963
1,0.23105857863,0.0085744908896,0.0042872454448
1,0.23105857863,0.0578512396694,0.00220385674931
1,0.23105857863,0.0194640338505,0.00282087447109
1,0.23105857863,0.0295275590551,0.000984251968504
1,0.380797077978,0.0128500823723,0.00626029654036
1,0.380797077978,0.00176366843034,0.00734861845973
1,0.23105857863,0.00542082738944,0.00570613409415
