user_id,item_id
100247732,249291009
100247732,57087639
100247732,54173411
100247732,152764590
100247732,375664175
100256849,200773899
100256849,108013770
100256849,270338744
100256849,124850778
100256849,172292132
100261182,125247335
100261182,27003355
100261182,241190170
100261182,195282678
100261182,333959676
100268421,284019855
100268421,320409806
100268421,383354522
100268421,403943892
100268421,261294338
100289917,210984666
100289917,110688994
100289917,312884277
100289917,290425117
100289917,243432503
10029139,189015413
10029139,135692035
10029139,118200338
10029139,263639803
10029139,149244523
100293116,173210984
100293116,250885475
100293116,327006575
100293116,15775756
100293116,348998101
100310674,2217535
100310674,112921337
100310674,182983546
100310674,105937222
100310674,340212106
10031528,97282222
10031528,209444194
10031528,238908737
10031528,372852971
10031528,54100569
100322225,245751477
100322225,233292152
100322225,375635645
100322225,398493099
100322225,183522256
100326566,31719948
100326566,12112299
100326566,215496637
100326566,248179721
100326566,73554198
100329603,32388041
100329603,206544486
100329603,347040750
100329603,42599285
100329603,308660493
100368294,232077523
100368294,180251224
100368294,372965485
100368294,147292831
100368294,7663407
100371582,224807602
100371582,218401745
100371582,235941652
100371582,131540294
100371582,33817334
10038587,147479712
10038587,350787499
10038587,181021404
10038587,59812268
10038587,62289530
100424208,252977259
100424208,10789661
100424208,12376117
100424208,26252117
100424208,253970950
100439566,396411440
100439566,217358579
100439566,113204763
100439566,8045675
100439566,350538856
100454949,9476300
100454949,372096889
100454949,91005535
100454949,347390141
100454949,78285032
100456028,271880426
100456028,322957624
100456028,332290127
100456028,137944514
100456028,306196351
10047481,248545039
10047481,394652126
10047481,27460513
10047481,188063955
10047481,105224718
10053537,349249738
10053537,57290905
10053537,32101617
10053537,398041980
10053537,105148919
100543263,50804503
100543263,246701644
100543263,54932322
100543263,300285139
100543263,138784395
100551544,345290880
100551544,34321264
100551544,5297863
100551544,102427837
100551544,205042403
10055304,384667846
10055304,165973121
10055304,67127871
10055304,299670526
10055304,167555792
10055317,333028913
10055317,332522153
10055317,96114024
10055317,20424247
10055317,336359561
100554558,238378882
100554558,359081235
100554558,365862032
100554558,49264484
100554558,175243085
100570214,32310973
100570214,101072509
100570214,78010835
100570214,245336582
100570214,109210730
100572495,381547723
100572495,142041279
100572495,174077271
100572495,323904775
100572495,294615477
100576625,115052027
100576625,325913635
100576625,17123536
100576625,308326344
100576625,105526628
100589589,380380146
100589589,40447860
100589589,91597230
100589589,383479816
100589589,227456366
100634507,323250123
100634507,233629678
100634507,313501443
100634507,340386975
100634507,225609078
100660281,331422692
100660281,105150558
100660281,89840866
100660281,388552367
100660281,386945717
100673378,181620891
100673378,120937371
100673378,191058621
100673378,277348379
100673378,279641771
100679735,292454294
100679735,157037938
100679735,372749879
100679735,189425513
100679735,237262863
100689236,228533090
100689236,283618627
100689236,306287880
100689236,101252817
100689236,394146560
100699621,12654580
100699621,85068708
100699621,34178141
100699621,346085884
100699621,82684052
100699909,311602243
100699909,210641848
100699909,39083137
100699909,340217060
100699909,1897355
10070648,115509518
10070648,284755981
10070648,96391091
10070648,25221543
10070648,387911330
100715671,95319532
100715671,209698913
100715671,10033094
100715671,228803825
100715671,183397595
100719209,90763399
100719209,363440287
100719209,324611769
100719209,225372288
100719209,229013391
100736785,288095081
100736785,167816092
100736785,3604799
100736785,163031814
100736785,55166409
100739273,72220250
100739273,125562754
100739273,134275590
100739273,393080854
100739273,113527042
100764607,313891623
100764607,377529858
100764607,317935694
100764607,297125346
100764607,335245424
100772220,184644336
100772220,401251820
100772220,321886986
100772220,20370261
100772220,402400063
100781485,35136513
100781485,78484186
100781485,162035097
100781485,90775268
100781485,291512385
100788568,264789441
100788568,357573820
100788568,310772034
100788568,86332267
100788568,338270179
10081466,184843883
10081466,280356602
10081466,124730698
10081466,197874201
10081466,156125190
100839322,357434507
100839322,295421542
100839322,115601100
100839322,73194143
100839322,403502182
100855820,148589943
100855820,342333832
100855820,1427193
100855820,396717217
100855820,93007602
1008870,362990490
1008870,168132929
1008870,258846267
1008870,152338475
1008870,265108228
100900329,141426727
100900329,359663067
100900329,93159815
100900329,246599921
100900329,371513173
100901664,293930751
100901664,77642813
100901664,20650412
100901664,328062713
100901664,387091851
100907451,161778333
100907451,146985516
100907451,244879281
100907451,182560347
100907451,55098783
100911467,394655941
100911467,134950161
100911467,340866257
100911467,172838745
100911467,36683036
100945241,166758361
100945241,213697290
100945241,159003216
100945241,57659985
100945241,73696003
100954737,11602880
100954737,98531551
100954737,31416373
100954737,83203227
100954737,228512437
100973258,61959352
100973258,72839888
100973258,104697599
100973258,42713392
100973258,176840086
100981086,78673521
100981086,173173363
100981086,273792797
100981086,76638839
100981086,9445060
101008138,396410449
101008138,401976068
101008138,290449904
101008138,239972768
101008138,237841673
101010463,72241694
101010463,71851096
101010463,6997825
101010463,8853111
101010463,281886
101025770,254545994
101025770,234013180
101025770,146923085
101025770,216352980
101025770,18008725
101028248,237708750
101028248,401928075
101028248,27281733
101028248,269336463
101028248,276298327
101033549,234716752
101033549,277028405
101033549,250689660
101033549,42794392
101033549,268906842
101034881,287824233
101034881,366832742
101034881,38540563
101034881,351971607
101034881,199146738
101039105,131657402
101039105,369330022
101039105,143905744
101039105,351134816
101039105,259585154
10104987,27072095
10104987,83399738
10104987,386906702
10104987,230820706
10104987,120733426
101059287,146356339
101059287,297620202
101059287,378647856
101059287,24296850
101059287,58220313
101068112,133344307
101068112,269062200
101068112,97862240
101068112,136472942
101068112,280803655
101068291,248885285
101068291,258440869
101068291,393027482
101068291,320883567
101068291,317367905
101097573,107729166
101097573,321802687
101097573,106846462
101097573,234871670
101097573,276232150
101100724,91634857
101100724,147989252
101100724,152757689
101100724,203143342
101100724,11898424
101101339,91966525
101101339,19399851
101101339,153532410
101101339,153155670
101101339,335503662
101111532,173519695
101111532,92054179
101111532,358434672
101111532,374001098
101111532,114435533
101135329,863419
101135329,402969171
101135329,167955349
101135329,62326148
101135329,64979385
101135647,998832
101135647,253160500
101135647,187363320
101135647,243091930
101135647,63168224
101142385,79712075
101142385,169743
101142385,323117745
101142385,244934407
101142385,341054103
101148250,38032368
101148250,325730046
101148250,28176595
101148250,283779329
101148250,107663746
101181234,391439200
101181234,29992098
101181234,170434816
101181234,388950101
101181234,93806407
101188991,132564328
101188991,291421162
101188991,281949721
101188991,209631783
101188991,345422900
101209990,386086838
101209990,224715673
101209990,170479905
101209990,141589691
101209990,215361986
101236776,367858128
101236776,156217806
101236776,13131093
101236776,299848692
101236776,63316914
101237735,326422376
101237735,273016972
101237735,274128868
101237735,46818348
101237735,404350445
101276517,279398046
101276517,278946752
101276517,341018579
101276517,79739328
101276517,79060033
101285087,244673098
101285087,257427008
101285087,387958747
101285087,321533624
101285087,87158219
101295582,363658567
101295582,398910853
101295582,57541473
101295582,308393518
101295582,79331323
101296240,34306696
101296240,62358227
101296240,4313204
101296240,320853395
101296240,186646881
101335176,246717923
101335176,28360551
101335176,339400658
101335176,235524912
101335176,89889833
101338835,122732500
101338835,609842
101338835,365380305
101338835,217453573
101338835,287841113
101343825,207684650
101343825,68095981
101343825,334014969
101343825,35375638
101343825,56988185
101357625,171449811
101357625,118629129
101357625,20903128
101357625,343013475
101357625,341631055
101372973,141029721
101372973,8029900
101372973,130191943
101372973,75009973
101372973,64680682
10139887,357566197
10139887,289104172
10139887,79849627
10139887,193048944
10139887,344371715
101406373,212116971
101406373,14779728
101406373,60157906
101406373,7587476
101406373,283146851
101447841,131107382
101447841,152737213
101447841,278421238
101447841,159326302
101447841,121076875
10146198,40694770
10146198,263944824
10146198,164700888
10146198,129613601
10146198,393453190
10147559,23008481
10147559,105345838
10147559,27338023
10147559,42742437
10147559,250379875
101510566,174483080
101510566,119482322
101510566,23409177
101510566,151010214
101510566,270986662
10151584,218356460
10151584,7364483
10151584,21808028
10151584,26969151
10151584,318694372
101523507,269494948
101523507,392922538
101523507,59463307
101523507,370311586
101523507,87960085
101524220,284327274
101524220,284074136
101524220,143109971
101524220,397454752
101524220,353254513
101553695,45383524
101553695,145516637
101553695,392074479
101553695,253460119
101553695,116555001
101570788,192210849
101570788,141442810
101570788,124060081
101570788,346153041
101570788,281818024
101571478,282546171
101571478,358920066
101571478,240068990
101571478,209324958
101571478,397582469
101575627,151527916
101575627,17502961
101575627,154675907
101575627,368285757
101575627,45764683
101587570,16134119
101587570,55825315
101587570,330404568
101587570,219151800
101587570,388303394
101613012,82896964
101613012,26899113
101613012,89742964
101613012,238914149
101613012,283135550
101650089,128935291
101650089,268338927
101650089,183186482
101650089,268430837
101650089,295056363
101659505,275003733
101659505,151919189
101659505,106392567
101659505,89797610
101659505,32528815
101673063,197468815
101673063,219747993
101673063,99592351
101673063,252586927
101673063,359869374
101675574,256277744
101675574,295491777
101675574,217710959
101675574,288083395
101675574,66347591
101689972,227274617
101689972,1288220
101689972,95311977
101689972,135636477
101689972,391007175
101703391,202996860
101703391,216673435
101703391,66328993
101703391,168044424
101703391,312271952
101712435,10263211
101712435,215654132
101712435,6219991
101712435,151327608
101712435,358152036
101732381,240607864
101732381,311065897
101732381,266292889
101732381,114309122
101732381,29563347
101737065,270745052
101737065,359575661
101737065,298489364
101737065,132436543
101737065,218827272
101751020,82146154
101751020,99433185
101751020,226290214
101751020,367529185
101751020,323480476
101759904,5335110
101759904,115568286
101759904,261036617
101759904,355518619
101759904,66615253
1017622,136435947
1017622,396928231
1017622,357168413
1017622,155396309
1017622,163578927
101764626,246798287
101764626,10811337
101764626,56486597
101764626,319706045
101764626,161981592
101770415,41985369
101770415,124317415
101770415,26795224
101770415,265608766
101770415,242341513
101801629,74662772
101801629,351033901
101801629,211663560
101801629,177487683
101801629,154004097
101808119,54756281
101808119,316761489
101808119,76064003
101808119,252737464
101808119,105340080
101821448,177793205
101821448,199031092
101821448,54439745
101821448,354035952
101821448,153368722
101822806,57623736
101822806,401489839
101822806,65038616
101822806,157564759
101822806,387122535
101861369,215422188
101861369,278134935
101861369,83706808
101861369,265764847
101861369,136110543
101861708,222323164
101861708,223734987
101861708,27193181
101861708,10868432
101861708,16695758
101868746,279066099
101868746,381279806
101868746,211345049
101868746,326720839
101868746,329815735
101876830,12641776
101876830,246165089
101876830,334518676
101876830,128181967
101876830,47639159
101881032,226726373
101881032,381265287
101881032,130524211
101881032,392826662
101881032,53943359
101893207,95875607
101893207,14582138
101893207,357631580
101893207,4733093
101893207,237394043
101893817,302670350
101893817,5207935
101893817,220857244
101893817,113391175
101893817,84652574
101920679,172168704
101920679,73178283
101920679,37450586
101920679,21540020
101920679,168023929
101925621,134587610
101925621,366779338
101925621,370944550
101925621,334304622
101925621,274351081
101926940,295614451
101926940,139878918
101926940,90802371
101926940,182983546
101926940,151143671
101934465,203805268
101934465,214310079
101934465,174819294
101934465,69402209
101934465,379282309
101954510,387876785
101954510,72127398
101954510,390116911
101954510,179736831
101954510,154786664
101955475,160115566
101955475,284963672
101955475,310496689
101955475,105517447
101955475,92099389
101955831,52125782
101955831,192642548
101955831,303439189
101955831,233672386
101955831,208828925
101960751,310754577
101960751,306950325
101960751,150636690
101960751,225990814
101960751,146999730
101977649,54997435
101977649,216607987
101977649,90638838
101977649,132898065
101977649,176582780
101981437,99053158
101981437,378353023
101981437,363909273
101981437,101004131
101981437,290117317
101982129,189189243
101982129,41285760
101982129,38063851
101982129,356552411
101982129,379209942
101991833,114956084
101991833,286834104
101991833,38239350
101991833,231903245
101991833,78178771
101998375,53754229
101998375,387361077
101998375,119419068
101998375,371237883
101998375,178403619
101999147,232553093
101999147,214684502
101999147,289477352
101999147,365345624
101999147,28773263
102020621,26969151
102020621,104575836
102020621,70769370
102020621,287427440
102020621,205548045
102041361,253794800
102041361,336431287
102041361,144395143
102041361,212526937
102041361,2365461
102062853,58415340
102062853,101712376
102062853,224872788
102062853,138524422
102062853,305619626
10207907,240693179
10207907,46986517
10207907,37533484
10207907,292991652
10207907,354938970
102090600,17797785
102090600,187223343
102090600,390733103
102090600,293356219
102090600,33871417
102096053,47617410
102096053,264980207
102096053,135878344
102096053,98921947
102096053,140640842
102100388,230558745
102100388,75872412
102100388,108542105
102100388,275928876
102100388,296004566
102104634,28895078
102104634,69420611
102104634,327974438
102104634,118062994
102104634,186133595
10210709,99086565
10210709,334151571
10210709,370310722
10210709,242521602
10210709,381327323
102115259,124433267
102115259,134930596
102115259,122505042
102115259,294775564
102115259,91653394
102123146,135612216
102123146,339966048
102123146,265648038
102123146,293307468
102123146,254437342
102147802,233024732
102147802,145086163
102147802,162329041
102147802,366911878
102147802,187485378
102148525,331655251
102148525,308964310
102148525,136850869
102148525,371866558
102148525,395361181
102155970,208368714
102155970,237574396
102165465,272769384
102165465,305257069
102165465,323445674
102165465,312601092
102165465,60196159
102175750,2364816
102175750,550103
102175750,346158768
102175750,393642172
102175750,187608073
102182796,81076819
102182796,227314100
102182796,284488138
102182796,86847372
102182796,373223333
102197653,281974507
102197653,341167254
102197653,389562175
102197653,306809640
102197653,360909280
102211261,343818519
102211261,338739167
102211261,289373132
102211261,280148964
102211261,84348660
102212513,162609236
102212513,402186779
102212513,360908284
102212513,326310770
102212513,90395537
102212715,330090840
102212715,163129754
102212715,318472346
102212715,188078628
102212715,384795320
102226024,302201431
102226024,403432603
102226024,167120546
102226024,143937627
102226024,37176803
102229178,381408303
102229178,66333513
102229178,38513937
102229178,398730788
102229178,393121183
102287533,113886357
102287533,245763505
102287533,333128379
102287533,263628603
102287533,68745248
102312382,6798967
102312382,357596428
102312382,131854044
102312382,131177288
102312382,331789827
102332975,147705443
102332975,333237732
102332975,90762376
102332975,281708819
102332975,341749333
102346403,81010071
102346403,290747811
102346403,357051283
102346403,396656180
102346403,391350965
1023558,29077044
1023558,40476238
1023558,165127795
1023558,57645916
1023558,372034592
102367955,218012473
102367955,76966461
102367955,344694533
102367955,342757268
102367955,149532787
10237539,258917223
10237539,327634510
10237539,124578702
10237539,125738535
10237539,203578884
102375544,228478892
102375544,43746732
102375544,72805067
102375544,333196793
102375544,202604532
102382857,210003165
102382857,348897927
102382857,126915189
102382857,287005837
102382857,37033032
102384012,387797585
102384012,232445677
102384012,282133823
102384012,278482259
102384012,56571123
102393816,128974826
102393816,268733139
102393816,179720195
102393816,156361030
102393816,66515221
102411049,382542888
102411049,181070509
102411049,393708186
102411049,181387529
102411049,198577863
102411295,313388996
102411295,46705469
102411295,154547549
102411295,12503835
102411295,160701961
102438554,223578098
102438554,352636057
102438554,43134506
102438554,82413543
102438554,33495692
102458764,134635572
102458764,344447631
102458764,287244634
102458764,260292493
102458764,345906084
102482295,308380995
102482295,192192953
102482295,90690563
102482295,338893771
102482295,235668124
102492252,186372579
102492252,234891686
102492252,259317673
102492252,395882326
102492252,392520612
10249768,343911836
10249768,210979034
10249768,63205818
10249768,329441248
10249768,150557356
102499982,380655677
102499982,23568897
102499982,291531658
102499982,267568773
102499982,294918058
102504471,240390651
102504471,336448309
102504471,360068804
102504471,104773330
102504471,228811552
102506684,23821139
102506684,258845244
102506684,263143585
102506684,286654447
102506684,22687037
102529291,74228782
102529291,77602152
102529291,84007155
102529291,79560745
102529291,360762564
102621088,355763722
102621088,348866328
102621088,317492714
102621088,169967638
102621088,35423745
102657363,360287858
102657363,19212282
102657363,61629489
102657363,96505142
102657363,64568175
102679803,152702561
102679803,293395410
102679803,356915008
102679803,61994002
102679803,283730112
102684987,123356619
102684987,118499174
102684987,69699556
102684987,89140522
102684987,158036734
102689596,28481796
102689596,323049330
102689596,160976153
102689596,312433405
102689596,262902613
102695192,388203760
102695192,71211620
102695192,131557767
102695192,337445735
102695192,145843147
102696987,104063495
102696987,33155301
102696987,401063488
102696987,200172585
102696987,403286183
102700496,366640976
102700496,21790971
102700496,35397944
102700496,341061117
102700496,355141012
102711872,209903091
102711872,219277770
102711872,107432891
102711872,214020661
102711872,102475081
102714608,168285044
102714608,272693547
102714608,267645357
102714608,147939083
102714608,26837399
102721378,130459391
102721378,222270672
102721378,224725463
102721378,50529369
102721378,90160716
10272513,174993198
10272513,40269716
10272513,283688246
10272513,380644049
10272513,375114374
102726502,13750871
102726502,94217898
102726502,125898861
102726502,392611412
102726502,95004550
102737187,211756492
102737187,152877000
102737187,291962827
102737187,19900149
102737187,196553431
102743010,315119130
102743010,271284886
102743010,377522804
102743010,224812464
102743010,361502279
102743666,114275798
102743666,235829753
102743666,125168075
102743666,225882019
102743666,214288841
102744952,366080264
102744952,54355530
102744952,28718366
102744952,361159972
102744952,200306602
102761946,344238741
102761946,21466937
102761946,185834145
102761946,30698826
102761946,288365907
1027626,292456569
1027626,7152134
1027626,93121568
1027626,129918025
1027626,127206027
102764619,106997916
102764619,273666119
102764619,58592756
102764619,323578796
102764619,397720308
102780259,281162058
102780259,125048869
102780259,133613838
102780259,183246315
102780259,369938275
102782588,23694644
102782588,218043887
102782588,3768201
102782588,5162006
102782588,96920708
102788383,44659411
102788383,68066363
102788383,59468841
102788383,389683016
102788383,371724292
102799741,5828578
102799741,29115794
102799741,78406950
102799741,131161724
102799741,113391175
10281461,276848977
10281461,334919693
10281461,198412053
10281461,274158023
10281461,267359982
102829090,266270340
102829090,110094872
102829090,82094412
102829090,169502144
102829090,42642560
102838333,186339229
102838333,357353349
102838333,60408490
102838333,274930807
102838333,242836094
102857568,23594280
102857568,286317871
102857568,397019320
102857568,184823964
102857568,87188869
10286090,325913635
10286090,149656656
10286090,83665618
10286090,234837941
10286090,192651485
102921439,296286696
102921439,349651500
102921439,320252303
102921439,283844463
102921439,289262233
102933198,36788920
102933198,73322710
102933198,397520012
102933198,267948456
102933198,241824288
102941539,324626261
102941539,372417240
102941539,204662965
102941539,190705062
102941539,92682293
102942038,384368183
102942038,90555925
102942038,258042836
102942038,100128761
102942038,205942970
102974850,66870913
102974850,267742213
102974850,113041474
102974850,246161600
102974850,293704567
102976052,238626342
102976052,127820028
102976052,316367630
102976052,78486111
102976052,132078409
102991428,364223376
102991428,148947778
102991428,302157224
102991428,205874892
102991428,127043991
103020279,135070209
103020279,83157548
103020279,163104754
103020279,309858690
103020279,376833376
103045421,366395972
103045421,15179487
103045421,115773807
103045421,394915596
103045421,271390677
103059028,280481724
103059028,339550882
103059028,360401620
103059028,305899945
103059028,275321806
103064485,10970912
103064485,166287083
103064485,370945605
103064485,168614906
103064485,334259057
103085001,264964553
103085001,156568583
103085001,325877888
103085001,216135243
103085001,184219933
103114172,209757268
103114172,252576521
103114172,400208967
103114172,177439279
103114172,403478130
103121345,90478727
103121345,334151571
103121345,206855739
103121345,187213399
103121345,71201206
103151112,250556793
103151112,235930659
103151112,149755656
103151112,108021416
103151112,327832726
103160095,336069516
103160095,372134818
103160095,277401237
103160095,364484715
103160095,177221711
103167307,309679720
103167307,75143316
103167307,302372754
103167307,292009011
103167307,366536432
103188393,340953891
103188393,239209265
103188393,4991664
103188393,245131454
103188393,13261674
103193588,77107996
103193588,259108062
103193588,102977666
103193588,53586719
103193588,102368482
103208648,127286543
103208648,77493197
103208648,9323232
103208648,116031678
103208648,271355633
103228540,301450026
103228540,381277616
103228540,91014690
103228540,368568478
103228540,280559402
103238455,341084171
103238455,180445892
103238455,29422828
103238455,36652453
103238455,273192703
103241183,275130285
103241183,188927460
103241183,359579585
103241183,361310303
103241183,40635055
103241954,281073717
103241954,404278508
103241954,164862503
103241954,289126359
103241954,160653931
103253059,45817796
103253059,322813485
103253059,389229381
103253059,167938048
103253059,69468898
103266000,222796305
103266000,360363143
103266000,291215533
103266000,77609917
103266000,40262662
103291457,282902104
103291457,22302304
103291457,45820299
103291457,64534801
103291457,390634710
103298536,382752910
103298536,159550399
103298536,87010968
103298536,65322515
103298536,147681624
103299356,283296591
103299356,204606110
103299356,41434397
103299356,63145390
103299356,106167954
103300577,251351304
103300577,65815167
103300577,135896452
103300577,363632622
103300577,95125184
103316872,388476585
103316872,154477223
103316872,52415295
103316872,137295163
103316872,303372517
103339321,154574059
103339321,127272512
103339321,385250020
103339321,61496753
103339321,6027229
103348019,352270297
103348019,315353283
103348019,8699228
103348019,302528375
103348019,69980982
103351287,59493478
103351287,298961189
103351287,234811386
103351287,243692490
103351287,245180655
1033896,254822381
1033896,91977867
1033896,365611269
1033896,353789663
1033896,352768105
103412717,366180757
103412717,99257557
103412717,104921652
103412717,191674007
103412717,361098386
103425303,157445437
103425303,321170586
103425303,68000960
103425303,362732475
103425303,335579248
103426053,138156379
103426053,125073283
103426053,377764518
103426053,119778422
103426053,359271220
103444040,154858862
103444040,291270629
103444040,336533413
103444040,265223444
103444040,192272583
103464835,129320029
103464835,330969907
103464835,210953270
103464835,47506482
103464835,69687329
103466242,153022936
103466242,152191126
103466242,387070835
103466242,325747039
103466242,161778333
103467877,28612792
103467877,113881557
103467877,299199364
103467877,247672396
103467877,246943645
103482353,213879543
103482353,1748706
103482353,272085552
103482353,141747898
103482353,135081356
10349957,68452237
10349957,94097496
10349957,128927836
10349957,52104437
10349957,7409586
10350270,213324791
10350270,267041637
10350270,143709892
10350270,261668514
10350270,147936505
103513159,147732862
103513159,227193673
103513159,231725951
103513159,132841399
103513159,95365292
103526501,236744779
103526501,4975341
103526501,57654113
103526501,344907763
103526501,172824378
103541652,313163336
103541652,260196427
103541652,80668439
103541652,8775788
103541652,275837465
103550913,207450336
103550913,248523114
103550913,249073141
103550913,6029511
103550913,329888543
103554736,32529455
103554736,176389772
103554736,257895326
103554736,34961343
103554736,292088668
103600938,18156319
103600938,75957156
103600938,151463902
103600938,94323263
103600938,256198549
103624059,160024793
103624059,305840779
103624059,263142725
103624059,279631543
103624059,399224092
103634139,207734402
103634139,39934045
103634139,152472729
103634139,248643882
103634139,133382820
103634474,334286669
103634474,111585232
103634474,208201309
103634474,359878916
103634474,200624892
103653426,311458772
103653426,95992702
103653426,243643884
103653426,265376011
103653426,254404114
103655705,221610175
103655705,339026549
103655705,290263902
103655705,264922486
103655705,34322617
103663126,339922994
103663126,342626870
103663126,83998934
103663126,352389564
103663126,242001355
103669711,212074603
103669711,234620770
103669711,354780335
103669711,18514665
103669711,372166861
103686064,228487375
103686064,107170739
103686064,2107808
103686064,317575440
103686064,277130228
103701413,156412198
103701413,38164895
103701413,184911299
103701413,10750044
103701413,162727403
103702074,232318282
103702074,289481179
103702074,347156905
103702074,280000403
103702074,106326167
103706057,275504801
103706057,151700073
103706057,162415269
103706057,111801811
103706057,27664397
103724384,25538255
103724384,99878270
103724384,259534372
103724384,85023895
103724384,289455695
103742241,258453479
103742241,134765663
103742241,259291333
103742241,259012182
103742241,369390792
103747888,297718156
103747888,339061323
103747888,335749755
103747888,32763274
103747888,30556495
103748797,189499602
103748797,101210185
103748797,92854937
103748797,189784582
103748797,143927540
103760660,161581615
103760660,397246625
103760660,217643649
103760660,180374098
103760660,144692304
103761429,153351676
103761429,165387576
103761429,39052696
103761429,80167914
103761429,24146126
103774521,396734608
103774521,388783934
103774521,291834921
103774521,21805571
103774521,340105884
103796501,401831123
103796501,337451489
103796501,240252220
103796501,291911313
103796501,390510695
103872466,176749118
103872466,186389005
103872466,38876912
103872466,273569679
103872466,181122264
103920005,238700659
103920005,179601060
103920005,54713879
103920005,324637750
103920005,271503336
103922137,5934161
103922137,159190733
103922137,90802815
103922137,260950023
103922137,210729439
103925962,241467394
103925962,110902802
103925962,117705107
103925962,186856910
103925962,81044845
103943692,343052423
103943692,248786887
103943692,19030535
103943692,10894674
103943692,2028281
103957530,164953957
103957530,268229569
103957530,244764602
103957530,39951491
103957530,9206663
103962873,359912809
103962873,222906631
103962873,264835340
103962873,385858656
103962873,205270614
103969132,191014312
103969132,200492381
103969132,165470011
103969132,150646280
103969132,53476455
103975314,230255142
103975314,284713698
103975314,19683135
103975314,243032675
103975314,203650946
103995388,273794097
103995388,5810504
103995388,199411234
103995388,185698839
103995388,197595316
104019648,195251516
104019648,76229228
104019648,231846355
104019648,277889596
104019648,224904798
10404201,222541898
10404201,43965150
10404201,180937713
10404201,233642638
10404201,91692207
104046900,81638218
104046900,214341422
104046900,198400340
104046900,359579585
104046900,356810579
1040892,226708463
1040892,346262424
1040892,355350125
1040892,161585583
1040892,305846042
104090991,395333773
104090991,220705804
104090991,33935288
104090991,199261459
104090991,4690872
104102895,3101220
104102895,82659337
104102895,199403243
104102895,403997986
104102895,82459231
10410418,283919123
10410418,285421944
10410418,149637360
10410418,33601186
10410418,72057561
104119687,299023307
104119687,145490693
104119687,14429818
104119687,165060218
104119687,230214333
10415858,116937949
10415858,187737920
10415858,1800122
10415858,27011004
10415858,26494577
104168764,229875236
104168764,197718060
104168764,360888999
104168764,358126546
104168764,318521783
1042935,383133731
1042935,97852612
1042935,158107941
1042935,302408707
1042935,265843811
104303378,242532706
104303378,269408469
104303378,77766663
104303378,73666312
104303378,231441033
104303758,196081456
104303758,7316801
104303758,69360940
104303758,552560
104303758,129764593
104304235,333699697
104304235,131808883
104304235,99570818
104304235,308592095
104304235,92239062
104323221,297014084
104323221,250376825
104323221,325021994
104323221,108730601
104323221,286567551
104361779,200266966
104361779,134963228
104361779,222352194
104361779,128307951
104361779,190000776
104376846,64704414
104376846,242249759
104376846,318191412
104376846,187965530
104376846,40959670
104383253,274818431
104383253,20813625
104383253,147393288
104383253,289532895
104383253,249509928
104386046,125562722
104386046,258332848
104386046,115945208
104386046,298414860
104386046,221286063
104392067,241741531
104392067,342281115
104392067,7019268
104392067,401343806
104392067,320827380
104392724,398886225
104392724,141651398
104392724,114097109
104392724,314434596
104392724,401807595
104410718,269862778
104410718,2118945
104410718,299240937
104410718,308196458
104410718,133301359
104414180,124133547
104414180,77315764
104414180,333605895
104414180,173211577
104414180,162090349
104418174,362704501
104418174,126687423
104418174,286538017
104418174,160486598
104418174,209384281
104455138,323027423
104455138,220306487
104455138,118230919
104455138,219881506
104455138,166704448
104497583,137891773
104497583,139982713
104497583,267841512
104497583,37461279
104497583,381697652
